node_id,scope,surface,kind,label_current,label_recommended,semantic_issue,severity,why_it_hurts,status,semantic_quality_score_1_5,cost_impact_launch_shell,cost_impact_diagnostics,cost_impact_compare,route_priority
OPT-BADGE-CONTRACT-DRIFT,optimized,optimization,status_badge,Несовпадение контрактов,Несовпадение контрактов,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-BTN-SHOW-BASELINE-CONTRACT,optimized,optimization,secondary_button,Показать baseline contract,Показать baseline contract,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-BTN-SHOW-OBJECTIVE-CONTRACT,optimized,optimization,secondary_button,Показать objective contract,Показать objective contract,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-CARD-OBJECTIVE-ORDER,optimized,optimization,visual_card,Графическая иерархия objective stack,Графическая иерархия objective stack,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-CARD-HARD-GATE,optimized,optimization,policy_card,Карточка hard gate,Карточка hard gate,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-CARD-HASH-PAYLOAD,optimized,optimization,metric_card,Сводка problem hash payload,Сводка problem hash payload,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-RAD-STAGE,optimized,optimization,radio_option,Режим по стадиям (рекомендуется),Режим по стадиям (рекомендуется),none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-RAD-DIST,optimized,optimization,radio_option,Distributed coordinator,Distributed coordinator,too_technical,medium,"Технический термин нужен как вторичный контекст, но не как основной смысл подписи.",rewrite,3,0.0,0.0,0.0,low
OPT-BADGE-READY,optimized,optimization,status_badge,Готовность запуска,Готовность запуска,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-TXT-MODE-HELP,optimized,optimization,info_text,Что делает выбранный режим,Что делает выбранный режим,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-BTN-LAUNCH-STAGE,optimized,optimization,primary_button,Запустить StageRunner,Запустить Режим по стадиям,too_technical,medium,"Технический термин нужен как вторичный контекст, но не как основной смысл подписи.",rewrite,3,0.0,0.0,0.0,low
OPT-BTN-LAUNCH-DIST,optimized,optimization,primary_button,Запустить distributed coordinator,Запустить Распределённый координатор,too_technical,medium,"Технический термин нужен как вторичный контекст, но не как основной смысл подписи.",rewrite,3,0.0,0.0,0.0,low
OPT-BTN-STOP,optimized,optimization,danger_button,Остановить,Остановить,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-BTN-CANCEL,optimized,optimization,secondary_button,Отменить запуск,Отменить запуск,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-BTN-OPEN-DIAG,optimized,optimization,primary_aux_button,Собрать диагностику,Собрать диагностику,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-BTN-OPEN-HISTORY,optimized,optimization,secondary_button,Открыть историю,Открыть историю,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-FLD-MINUTES,optimized,optimization,number_box,Лимит времени оптимизации,Лимит времени оптимизации,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-FLD-JOBS,optimized,optimization,number_box,Параллельные задания,Параллельные задания,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-FLD-WARMSTART,optimized,optimization,combo_box,Режим warm-start,Режим warm-start,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-FLD-SURR-SAMPLES,optimized,optimization,number_box,Число surrogate samples,Число surrogate samples,too_technical,medium,"Технический термин нужен как вторичный контекст, но не как основной смысл подписи.",rewrite,3,0.0,0.0,0.0,low
OPT-FLD-SURR-TOPK,optimized,optimization,number_box,Surrogate top-k,Surrogate top-k,too_technical,medium,"Технический термин нужен как вторичный контекст, но не как основной смысл подписи.",rewrite,3,0.0,0.0,0.0,low
OPT-FLD-SEED-CAND,optimized,optimization,number_box,Seed кандидатов,Seed кандидатов,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-FLD-SEED-COND,optimized,optimization,number_box,Seed условий,Seed условий,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-CHK-SORT-COST,optimized,optimization,check_box,Сортировать тесты по стоимости,Сортировать тесты по стоимости,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-FLD-STOP-PEN-1,optimized,optimization,number_box,Порог ранней остановки stage1,Порог ранней остановки stage1,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-FLD-STOP-PEN-2,optimized,optimization,number_box,Порог ранней остановки stage2,Порог ранней остановки stage2,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-FLD-EPS-REL,optimized,optimization,number_box,System influence eps_rel,System influence eps_rel,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-CHK-ADAPT-EPS,optimized,optimization,check_box,Adaptive epsilon,Adaptive epsilon,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-FLD-POLICY-MODE,optimized,optimization,combo_box,Seed/promotion policy,Seed/promotion policy,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-CARD-STAGE-BUDGETS,optimized,optimization,visual_card,Графическое распределение бюджета по стадиям,Графическое распределение бюджета по стадиям,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-CARD-STAGE-PRIORITY,optimized,optimization,visual_card,Графический профиль приоритета параметров,Графический профиль приоритета параметров,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-FLD-BACKEND,optimized,optimization,combo_box,Вычислительный backend,Вычислительный backend,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-FLD-BUDGET,optimized,optimization,number_box,Бюджет распределённой оптимизации,Бюджет распределённой оптимизации,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-FLD-MAX-INFLIGHT,optimized,optimization,number_box,Максимум задач в полёте,Максимум задач в полёте,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-FLD-Q,optimized,optimization,number_box,Размер пакета предложений q,Размер пакета предложений q,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-FLD-DEVICE,optimized,optimization,combo_box,Устройство proposer,Устройство proposer,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-FLD-DB-ENGINE,optimized,optimization,combo_box,Движок базы run history,Движок базы run history,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-CHK-RESUME,optimized,optimization,check_box,Возобновлять run,Возобновлять run,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-FLD-RUN-ID,optimized,optimization,text_box,Идентификатор distributed run,Идентификатор distributed run,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-FLD-STALE-TTL,optimized,optimization,number_box,"TTL устаревания, секунды","TTL устаревания, секунды",none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-CHK-HV-LOG,optimized,optimization,check_box,Писать hypervolume log,Писать hypervolume log,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-FLD-EXPORT-EVERY,optimized,optimization,number_box,Период экспорта результатов,Период экспорта результатов,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-CARD-DASK,optimized,optimization,policy_card,Карточка Dask local cluster,Карточка Dask local cluster,too_technical,medium,"Технический термин нужен как вторичный контекст, но не как основной смысл подписи.",rewrite,3,0.0,0.0,0.0,low
OPT-CARD-RAY,optimized,optimization,policy_card,Карточка Ray runtime,Карточка Ray runtime,too_technical,medium,"Технический термин нужен как вторичный контекст, но не как основной смысл подписи.",rewrite,3,0.0,0.0,0.0,low
OPT-CARD-BOTORCH,optimized,optimization,policy_card,Карточка BoTorch/qNEHVI,Карточка BoTorch/qNEHVI,too_technical,medium,"Технический термин нужен как вторичный контекст, но не как основной смысл подписи.",rewrite,3,0.0,0.0,0.0,low
OPT-BAR-PROGRESS,optimized,optimization,progress_bar,Общий progress bar,Общий progress bar,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-BADGE-STAGE,optimized,optimization,status_badge,Текущая стадия,Текущая стадия,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-TXT-ELAPSED,optimized,optimization,info_text,Прошло времени,Прошло времени,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-TXT-STAGE-ROWS,optimized,optimization,info_text,Строк текущей стадии,Строк текущей стадии,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-TXT-COMBINED-ROWS,optimized,optimization,info_text,Суммарные строки,Суммарные строки,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-BADGE-UNDERFILL,optimized,optimization,status_badge,Состояние underfill,Состояние underfill,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-CARD-GATE-PREVIEW,optimized,optimization,reason_card,Причины gate reject,Причины gate reject,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-CARD-FOCUS-PREVIEW,optimized,optimization,reason_card,Причины focus-block,Причины focus-block,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-CARD-PROMO-PREVIEW,optimized,optimization,reason_card,Причины promotion-block,Причины promotion-block,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-PATH-RUN-DIR,optimized,optimization,path_text,Каталог текущего run,Каталог текущего run,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-BTN-OPEN-RUN-DIR,optimized,optimization,secondary_button,Открыть run dir,Открыть run dir,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-BTN-OPEN-LOGS,optimized,optimization,secondary_button,Открыть логи,Открыть логи,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-TBL-HISTORY,optimized,optimization,table,Таблица истории optimization run,Таблица истории optimization run,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-FLD-HISTORY-FILTER,optimized,optimization,combo_box,Фильтр истории,Фильтр истории,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-BTN-COMPARE,optimized,optimization,primary_button,Сравнить выбранные run,Сравнить выбранные run,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-CARD-RUN-CONTRACT,optimized,optimization,policy_card,Карточка выбранного run contract,Карточка выбранного run contract,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-CARD-RUN-METRICS,optimized,optimization,metric_card,Сводка метрик выбранного run,Сводка метрик выбранного run,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-BADGE-CONTRACT-MISMATCH,optimized,optimization,status_badge,Разный objective contract,Разный objective contract,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-BADGE-HARD-GATE-MISMATCH,optimized,optimization,status_badge,Разный hard gate,Разный hard gate,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-BTN-OPEN-RESULTS,optimized,optimization,secondary_button,Открыть results CSV,Открыть results CSV,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-BTN-MARK-ANALYSIS,optimized,optimization,secondary_button,Открыть в анализе,Открыть в анализе,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-BADGE-ANALYSIS-READY,optimized,optimization,status_badge,Готовность handoff в анализ,Готовность handoff в анализ,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-BADGE-ANIMATOR-READY,optimized,optimization,status_badge,Готовность handoff в аниматор,Готовность handoff в аниматор,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-BADGE-DIAG-READY,optimized,optimization,status_badge,Готовность диагностики,Готовность диагностики,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-TXT-SELECTED-RUN,optimized,optimization,info_text,Выбранный run для передачи,Выбранный run для передачи,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-BTN-OPEN-ANALYSIS-SELECTED,optimized,optimization,primary_button,Открыть анализ для run,Открыть анализ для run,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-BTN-OPEN-ANIMATOR-SELECTED,optimized,optimization,primary_button,Открыть аниматор для run,Открыть аниматор для run,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-BTN-COLLECT-DIAG,optimized,optimization,primary_aux_button,Собрать диагностику,Собрать диагностику,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-CARD-PAYLOAD,optimized,optimization,visual_card,Состав payload для handoff,Состав payload для handoff,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-BTN-SHOW-LATEST-OPT,optimized,optimization,secondary_button,Показать latest_optimization,Показать latest_optimization,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
OPT-BTN-SHOW-SELECTED-CONTRACT,optimized,optimization,secondary_button,Показать selected run contract,Показать selected run contract,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-TXT-TITLE,optimized,analysis,title_text,Рабочее пространство «Анализ»,Рабочее пространство «Анализ»,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-BADGE-RUN-ID,optimized,analysis,badge,Идентификатор выбранного прогона,Идентификатор выбранного прогона,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-BADGE-RUN-MODE,optimized,analysis,badge,Режим выбранного прогона,Режим выбранного прогона,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-BADGE-BASELINE-HASH,optimized,analysis,badge,Hash baseline,Hash baseline,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-BADGE-OBJECTIVE-HASH,optimized,analysis,badge,Hash objective contract,Hash objective contract,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-BADGE-SNAPSHOT-HASH,optimized,analysis,badge,Hash snapshot,Hash snapshot,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-BTN-OPEN-HISTORY,optimized,analysis,secondary_button,Открыть историю optimization,Открыть историю optimization,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-BTN-OPEN-DIAGNOSTICS,optimized,analysis,secondary_button,Открыть диагностику,Открыть диагностику,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-TXT-CONTRACT-TITLE,optimized,analysis,section_title,Контракт выбранного прогона,Контракт выбранного прогона,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-FLD-RUN-STATUS,optimized,analysis,readonly_field,Состояние прогона,Состояние прогона,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-FLD-RUN-START,optimized,analysis,readonly_field,"Время запуска, UTC","Время запуска, UTC",none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-FLD-RUN-END,optimized,analysis,readonly_field,"Время завершения, UTC","Время завершения, UTC",none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-FLD-HARD-GATE-KEY,optimized,analysis,readonly_field,Жёсткое ограничение,Жёсткое ограничение,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-FLD-HARD-GATE-TOL,optimized,analysis,readonly_field,Порог жёсткого ограничения,Порог жёсткого ограничения,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-FLD-BEST-CANDIDATE,optimized,analysis,readonly_field,Лучший кандидат,Лучший кандидат,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-BANNER-MISMATCH,optimized,analysis,warning_banner,Предупреждение о contract drift,Предупреждение о contract drift,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-TABLE-CONTRACT-DIMS,optimized,analysis,data_table,Таблица измерений контракта,Таблица измерений контракта,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-BTN-OPEN-BASELINE,optimized,analysis,secondary_button,Открыть baseline contract,Открыть baseline contract,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-BTN-BUILD-COMPARE,optimized,analysis,primary_button,Собрать compare contract,Собрать compare contract,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-BTN-TO-RESULTS,optimized,analysis,primary_button,Открыть результаты выбранного прогона,Открыть результаты выбранного прогона,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-TXT-FILTER-TITLE,optimized,analysis,section_title,Фильтры анализа,Фильтры анализа,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-CMB-TEST,optimized,analysis,combo_box,Испытание,Испытание,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-CMB-SCENARIO,optimized,analysis,combo_box,Сценарий,Сценарий,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-CMB-SEGMENT,optimized,analysis,combo_box,Сегмент,Сегмент,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-CMB-METRIC-SET,optimized,analysis,combo_box,Набор показателей,Набор показателей,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-CMB-XAXIS,optimized,analysis,combo_box,Ось X,Ось X,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-CMB-NORM,optimized,analysis,combo_box,Нормализация,Нормализация,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-CHK-SHOW-UNITS,optimized,analysis,check_box,Показывать единицы измерения,Показывать единицы измерения,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-CHK-FAILED-ONLY,optimized,analysis,check_box,Только проблемные run,Только проблемные run,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-CHK-PROMOTED-ONLY,optimized,analysis,check_box,Только продвинутые кандидаты,Только продвинутые кандидаты,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-CHK-SHOW-BASELINE,optimized,analysis,check_box,Показывать baseline,Показывать baseline,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-BTN-RESET-FILTERS,optimized,analysis,secondary_button,Сбросить фильтры,Сбросить фильтры,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-BTN-APPLY-FILTERS,optimized,analysis,primary_button,Применить фильтры,Применить фильтры,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-TXT-COMPARE-TITLE,optimized,analysis,section_title,Compare contract,Compare contract,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-CMB-COMPARE-MODE,optimized,analysis,combo_box,Режим сравнения,Режим сравнения,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-CMB-LEFT-RUN,optimized,analysis,combo_box,Левый источник,Левый источник,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-CMB-RIGHT-RUN,optimized,analysis,combo_box,Правый источник,Правый источник,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-CMB-ALIGNMENT,optimized,analysis,combo_box,Выравнивание сравнения,Выравнивание сравнения,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-CMB-MISMATCH-POLICY,optimized,analysis,combo_box,Политика mismatch,Политика mismatch,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-TABLE-COMPARE-SCOPE,optimized,analysis,data_table,Область сравнения,Область сравнения,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-BANNER-COMPARE-MISMATCH,optimized,analysis,warning_banner,Mismatch выбранных прогонов,Mismatch выбранных прогонов,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-BTN-COMPARE,optimized,analysis,primary_button,Построить сравнение,Построить сравнение,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-BTN-EXPORT-COMPARE,optimized,analysis,secondary_button,Экспортировать compare package,Экспортировать compare package,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-TXT-RESULTS-TITLE,optimized,analysis,section_title,Результаты выбранного прогона,Результаты выбранного прогона,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-KPI-PENALTY,optimized,analysis,kpi_card,Суммарный штраф физичности,Суммарный штраф физичности,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-KPI-COMFORT,optimized,analysis,kpi_card,"Комфорт, среднеквадратичное ускорение рамы","Комфорт, среднеквадратичное ускорение рамы",none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-KPI-ROLL,optimized,analysis,kpi_card,"Боковая реакция, proxy по крену","Боковая реакция, proxy по крену",none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-KPI-ENERGY,optimized,analysis,kpi_card,Энергия дросселирования,Энергия дросселирования,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-KPI-BEST,optimized,analysis,kpi_card,Лучший кандидат,Лучший кандидат,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-TABLE-PER-TEST,optimized,analysis,data_table,Таблица по испытаниям,Таблица по испытаниям,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-TABLE-ARTIFACTS,optimized,analysis,data_table,Таблица артефактов run,Таблица артефактов run,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-BTN-OPEN-TEST-CHARTS,optimized,analysis,primary_button,Открыть графики по испытанию,Открыть графики по испытанию,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-BTN-OPEN-SEGMENT,optimized,analysis,secondary_button,Открыть анализ по сегменту,Открыть анализ по сегменту,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-BTN-OPEN-EXPORT,optimized,analysis,secondary_button,Открыть экспорт,Открыть экспорт,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-BTN-HANDOFF-ANIMATOR,optimized,analysis,secondary_button,Открыть run в аниматоре,Открыть run в аниматоре,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-BADGE-OPTIONAL-MISSING,optimized,analysis,badge,Не все optional artifacts доступны,Не все optional artifacts доступны,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-TXT-CHART-TITLE,optimized,analysis,section_title,Графики и временные ряды,Графики и временные ряды,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-CMB-CHART-PRESET,optimized,analysis,combo_box,Preset графика,Preset графика,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-CMB-LEFT-METRIC,optimized,analysis,combo_box,Левая ось,Левая ось,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-CMB-RIGHT-METRIC,optimized,analysis,combo_box,Правая ось,Правая ось,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-TXT-TIME-WINDOW,optimized,analysis,info_text,Окно времени,Окно времени,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
