ID,TYPE,PRIMARY_FILE,TITLE,LINKS,STATUS
AM-SCR-03,SCREEN,SCREEN_CATALOG.csv,Аниматор — фокус по испытанию и сегменту,WIN-DESKTOP-ANIMATOR,covered
AM-SCR-04,SCREEN,SCREEN_CATALOG.csv,Аниматор — выбор подвески и hardpoints,WIN-DESKTOP-ANIMATOR,covered
AM-SCR-05,SCREEN,SCREEN_CATALOG.csv,Аниматор — truth-инспекция цилиндра,WIN-DESKTOP-ANIMATOR,covered
AM-SCR-06,SCREEN,SCREEN_CATALOG.csv,Аниматор — truth-инспекция дороги,WIN-DESKTOP-ANIMATOR,covered
AM-SCR-07,SCREEN,SCREEN_CATALOG.csv,Аниматор — compare overlay,WIN-DESKTOP-ANIMATOR,covered
AM-SCR-08,SCREEN,SCREEN_CATALOG.csv,"Аниматор — доказательства, экспорт и handoff диагностики",WIN-DESKTOP-ANIMATOR,covered
DI-SCR-01,SCREEN,SCREEN_CATALOG.csv,Диагностика — обзор и готовность,WIN-DIAGNOSTICS,covered
DI-SCR-02,SCREEN,SCREEN_CATALOG.csv,Диагностика — intake evidence manifest,WIN-DIAGNOSTICS,covered
DI-SCR-03,SCREEN,SCREEN_CATALOG.csv,Диагностика — selfcheck и runtime окружение,WIN-DIAGNOSTICS,covered
DI-SCR-04,SCREEN,SCREEN_CATALOG.csv,Диагностика — состав bundle и политика включения,WIN-DIAGNOSTICS,covered
DI-SCR-05,SCREEN,SCREEN_CATALOG.csv,Диагностика — health report и triage,WIN-DIAGNOSTICS,covered
DI-SCR-06,SCREEN,SCREEN_CATALOG.csv,Диагностика — история и latest bundle,WIN-DIAGNOSTICS,covered
DI-SCR-07,SCREEN,SCREEN_CATALOG.csv,Диагностика — сборка и отправка bundle,WIN-DIAGNOSTICS,covered
DI-SCR-08,SCREEN,SCREEN_CATALOG.csv,Диагностика — auto-exit и crash autosave recovery,WIN-DIAGNOSTICS,covered
PROJECT-SCR-01,SCREEN,SCREEN_CATALOG.csv,Панель проекта — обзор,WIN-MAIN-SHELL,covered
PROJECT-SCR-02,SCREEN,SCREEN_CATALOG.csv,Панель проекта — recent и открытие,WIN-MAIN-SHELL,covered
PROJECT-SCR-03,SCREEN,SCREEN_CATALOG.csv,Панель проекта — блокеры и next action,WIN-MAIN-SHELL,covered
INPUTS-SCR-01,SCREEN,SCREEN_CATALOG.csv,Исходные данные — обзор групп,WIN-MAIN-SHELL,covered
INPUTS-SCR-02,SCREEN,SCREEN_CATALOG.csv,Исходные данные — геометрия и рама,WIN-MAIN-SHELL,covered
INPUTS-SCR-03,SCREEN,SCREEN_CATALOG.csv,Исходные данные — массы и пружины,WIN-MAIN-SHELL,covered
INPUTS-SCR-04,SCREEN,SCREEN_CATALOG.csv,Исходные данные — цилиндры и пневматика,WIN-MAIN-SHELL,covered
INPUTS-SCR-05,SCREEN,SCREEN_CATALOG.csv,Исходные данные — численные параметры и режимы,WIN-MAIN-SHELL,covered
INPUTS-SCR-06,SCREEN,SCREEN_CATALOG.csv,Исходные данные — validation и handoff,WIN-MAIN-SHELL,covered
SHELL-SCR-01,SCREEN,SCREEN_CATALOG.csv,Главная shell-оболочка,WIN-MAIN-SHELL,covered
SETTINGS-SCR-01,SCREEN,SCREEN_CATALOG.csv,Параметры приложения,WIN-MAIN-SHELL,covered
TOOLS-SCR-01,SCREEN,SCREEN_CATALOG.csv,Инструменты,WIN-MAIN-SHELL,covered
WIN-MAIN-SHELL,WINDOW,WINDOW_CATALOG.csv,Главное окно приложения,,covered
WIN-DESKTOP-ANIMATOR,WINDOW,WINDOW_CATALOG.csv,Desktop Animator,,covered
WIN-COMPARE-VIEWER,WINDOW,WINDOW_CATALOG.csv,Compare Viewer,,covered
WIN-DESKTOP-MNEMO,WINDOW,WINDOW_CATALOG.csv,Desktop Mnemo,,covered
WIN-DIAGNOSTICS,WINDOW,WINDOW_CATALOG.csv,Диагностика,,covered
WIN-LEFT-NAV,WINDOW,WINDOW_CATALOG.csv,Левая панель навигации,,covered
WIN-RIGHT-INSPECTOR,WINDOW,WINDOW_CATALOG.csv,Правая панель свойств и помощи,,covered
WIN-BOTTOM-STATUS,WINDOW,WINDOW_CATALOG.csv,Нижняя панель статуса и прогресса,,covered
WIN-COMMAND-SEARCH,WINDOW,WINDOW_CATALOG.csv,Глобальный поиск команд,,covered
WIN-SETTINGS,WINDOW,WINDOW_CATALOG.csv,Параметры приложения,,covered
WIN-TOOLS,WINDOW,WINDOW_CATALOG.csv,Инструменты,,covered
WIN-HELP-CONTEXT,WINDOW,WINDOW_CATALOG.csv,Контекстная помощь,,covered
RG-FLD-SCENARIO-NAME,UI,UI_ELEMENT_CATALOG.csv,Название сценария,WS-RING;WIN-MAIN-SHELL;PAR-0001,covered
RG-FLD-CLOSURE-POLICY,UI,UI_ELEMENT_CATALOG.csv,Политика замыкания кольца,WS-RING;WIN-MAIN-SHELL;PAR-0002,covered
RG-FLD-V0,UI,UI_ELEMENT_CATALOG.csv,Начальная скорость,WS-RING;WIN-MAIN-SHELL;PAR-0003,covered
RG-FLD-DX,UI,UI_ELEMENT_CATALOG.csv,Шаг дискретизации,WS-RING;WIN-MAIN-SHELL;PAR-0004,covered
RG-FLD-LAPS,UI,UI_ELEMENT_CATALOG.csv,Количество кругов,WS-RING;WIN-MAIN-SHELL;PAR-0005,covered
RG-FLD-SEED,UI,UI_ELEMENT_CATALOG.csv,Код генератора,WS-RING;WIN-MAIN-SHELL;PAR-0006,covered
RG-FLD-ROAD-WIDTH,UI,UI_ELEMENT_CATALOG.csv,Ширина дороги,WS-RING;WIN-MAIN-SHELL;PAR-0007,covered
RG-BTN-GENERATE-PREVIEW,UI,UI_ELEMENT_CATALOG.csv,Сгенерировать предварительный просмотр,WS-RING;WIN-MAIN-SHELL;,covered
RG-SEGMENT-LIST,UI,UI_ELEMENT_CATALOG.csv,Список сегментов,WS-RING;WIN-MAIN-SHELL;,covered
RG-BTN-ADD-SEGMENT,UI,UI_ELEMENT_CATALOG.csv,Добавить сегмент,WS-RING;WIN-MAIN-SHELL;,covered
RG-BTN-DUP-SEGMENT,UI,UI_ELEMENT_CATALOG.csv,Дублировать сегмент,WS-RING;WIN-MAIN-SHELL;,covered
RG-BTN-DELETE-SEGMENT,UI,UI_ELEMENT_CATALOG.csv,Удалить сегмент,WS-RING;WIN-MAIN-SHELL;,covered
RG-BTN-INSERT-BEFORE,UI,UI_ELEMENT_CATALOG.csv,Вставить перед,WS-RING;WIN-MAIN-SHELL;,covered
RG-BTN-INSERT-AFTER,UI,UI_ELEMENT_CATALOG.csv,Вставить после,WS-RING;WIN-MAIN-SHELL;,covered
RG-BTN-MOVE-UP,UI,UI_ELEMENT_CATALOG.csv,Поднять сегмент,WS-RING;WIN-MAIN-SHELL;,covered
RG-BTN-MOVE-DOWN,UI,UI_ELEMENT_CATALOG.csv,Опустить сегмент,WS-RING;WIN-MAIN-SHELL;,covered
RG-SEAM-BADGE,UI,UI_ELEMENT_CATALOG.csv,Индикатор шва,WS-RING;WIN-MAIN-SHELL;,covered
RING-MESSAGE-BAR,UI,UI_ELEMENT_CATALOG.csv,Локальная строка сообщений,WS-RING;WIN-MAIN-SHELL;,covered
RG-PLAN-VIEW,UI,UI_ELEMENT_CATALOG.csv,План кольца,WS-RING;WIN-MAIN-SHELL;,covered
RG-PLAN-LEGEND,UI,UI_ELEMENT_CATALOG.csv,Легенда плана кольца,WS-RING;WIN-MAIN-SHELL;,covered
RG-LONG-PROFILE-VIEW,UI,UI_ELEMENT_CATALOG.csv,Продольный профиль,WS-RING;WIN-MAIN-SHELL;,covered
RG-LONG-STATUS,UI,UI_ELEMENT_CATALOG.csv,Статус продольного профиля,WS-RING;WIN-MAIN-SHELL;,covered
RG-CROSSFALL-VIEW,UI,UI_ELEMENT_CATALOG.csv,Поперечный уклон,WS-RING;WIN-MAIN-SHELL;,covered
RG-SEAM-DIAGNOSTICS,UI,UI_ELEMENT_CATALOG.csv,Диагностика замыкания,WS-RING;WIN-MAIN-SHELL;,covered
RG-BTN-CHECK-SEAM,UI,UI_ELEMENT_CATALOG.csv,Проверить шов кольца,WS-RING;WIN-MAIN-SHELL;,covered
RG-BTN-EXPORT-SCENARIO,UI,UI_ELEMENT_CATALOG.csv,Экспортировать сценарий,WS-RING;WIN-MAIN-SHELL;,covered
RG-BTN-ADD-TO-SUITE,UI,UI_ELEMENT_CATALOG.csv,Добавить в испытания,WS-RING;WIN-MAIN-SHELL;,covered
RG-SUITE-LINK-SUMMARY,UI,UI_ELEMENT_CATALOG.csv,Сводка передачи в испытания,WS-RING;WIN-MAIN-SHELL;,covered
RG-EXPORT-ARTIFACTS,UI,UI_ELEMENT_CATALOG.csv,Сводка экспортированных файлов,WS-RING;WIN-MAIN-SHELL;,covered
RG-VALIDATION-SUMMARY,UI,UI_ELEMENT_CATALOG.csv,Сводка проверок,WS-RING;WIN-MAIN-SHELL;,covered
RG-HELP-ANCHOR,UI,UI_ELEMENT_CATALOG.csv,Локальный знак вопроса,WS-RING;WIN-MAIN-SHELL;,covered
RING-VALIDATION-STRIP,UI,UI_ELEMENT_CATALOG.csv,Полоса валидации,WS-RING;WIN-MAIN-SHELL;,covered
RING-UNITS-LEGEND,UI,UI_ELEMENT_CATALOG.csv,Легенда единиц измерения,WS-RING;WIN-MAIN-SHELL;,covered
RG-INS-SEGMENT-CARD,UI,UI_ELEMENT_CATALOG.csv,Карточка выбранного сегмента,WS-RING;WIN-MAIN-SHELL;,covered
RG-INS-SEAM-CARD,UI,UI_ELEMENT_CATALOG.csv,Карточка шва и экспорта,WS-RING;WIN-MAIN-SHELL;,covered
RG-INS-HELP-CARD,UI,UI_ELEMENT_CATALOG.csv,Контекстная помощь по элементу,WS-RING;WIN-MAIN-SHELL;,covered
UI-RG-FLD-SCENARIO-NAME,UI,UI_ELEMENT_CATALOG.csv,Название сценария,WS-RING;WIN-MAIN-SHELL;,covered
UI-RG-FLD-CLOSURE-POLICY,UI,UI_ELEMENT_CATALOG.csv,Политика замыкания кольца,WS-RING;WIN-MAIN-SHELL;,covered
UI-RG-FLD-V0,UI,UI_ELEMENT_CATALOG.csv,Начальная скорость прохождения,WS-RING;WIN-MAIN-SHELL;,covered
UI-RG-FLD-DX,UI,UI_ELEMENT_CATALOG.csv,Шаг дискретизации дороги,WS-RING;WIN-MAIN-SHELL;,covered
UI-RG-FLD-LAPS,UI,UI_ELEMENT_CATALOG.csv,Количество кругов,WS-RING;WIN-MAIN-SHELL;,covered
UI-RG-FLD-SEED,UI,UI_ELEMENT_CATALOG.csv,Код генератора случайности,WS-RING;WIN-MAIN-SHELL;,covered
UI-RG-FLD-ROAD-WIDTH,UI,UI_ELEMENT_CATALOG.csv,Ширина дороги,WS-RING;WIN-MAIN-SHELL;,covered
UI-RG-FLD-START-HEIGHT,UI,UI_ELEMENT_CATALOG.csv,Высота дороги в начале кольца,WS-RING;WIN-MAIN-SHELL;,covered
UI-RG-FLD-SHOV-THRESHOLD,UI,UI_ELEMENT_CATALOG.csv,Порог допуска шва кольца,WS-RING;WIN-MAIN-SHELL;,covered
UI-RG-FLD-SEGMENT-ID,UI,UI_ELEMENT_CATALOG.csv,Номер сегмента,WS-RING;WIN-MAIN-SHELL;,covered
UI-RG-FLD-SEGMENT-LABEL,UI,UI_ELEMENT_CATALOG.csv,Имя сегмента,WS-RING;WIN-MAIN-SHELL;,covered
UI-RG-FLD-SEGMENT-ENABLED,UI,UI_ELEMENT_CATALOG.csv,Сегмент включён,WS-RING;WIN-MAIN-SHELL;,covered
UI-RG-FLD-SEGMENT-LENGTH,UI,UI_ELEMENT_CATALOG.csv,Длина сегмента,WS-RING;WIN-MAIN-SHELL;,covered
UI-RG-FLD-TURN-DIRECTION,UI,UI_ELEMENT_CATALOG.csv,Направление поворота,WS-RING;WIN-MAIN-SHELL;,covered
UI-RG-FLD-TURN-RADIUS,UI,UI_ELEMENT_CATALOG.csv,Радиус поворота,WS-RING;WIN-MAIN-SHELL;,covered
UI-RG-FLD-ARC-ANGLE,UI,UI_ELEMENT_CATALOG.csv,Угол дуги,WS-RING;WIN-MAIN-SHELL;,covered
UI-RG-FLD-END-HEIGHT,UI,UI_ELEMENT_CATALOG.csv,Высота дороги в конце сегмента,WS-RING;WIN-MAIN-SHELL;,covered
UI-RG-FLD-CROSSFALL,UI,UI_ELEMENT_CATALOG.csv,Поперечный уклон,WS-RING;WIN-MAIN-SHELL;,covered
UI-RG-FLD-SURFACE-TYPE,UI,UI_ELEMENT_CATALOG.csv,Тип покрытия,WS-RING;WIN-MAIN-SHELL;,covered
UI-RG-FLD-SURFACE-CLASS,UI,UI_ELEMENT_CATALOG.csv,Класс шероховатости или профиль,WS-RING;WIN-MAIN-SHELL;,covered
UI-RG-FLD-SINE-AMPLITUDE,UI,UI_ELEMENT_CATALOG.csv,Амплитуда синусоиды,WS-RING;WIN-MAIN-SHELL;,covered
UI-RG-FLD-SINE-WAVELENGTH,UI,UI_ELEMENT_CATALOG.csv,Длина волны синусоиды,WS-RING;WIN-MAIN-SHELL;,covered
UI-RG-FLD-PHASE-RIGHT,UI,UI_ELEMENT_CATALOG.csv,Фаза правой колеи,WS-RING;WIN-MAIN-SHELL;,covered
UI-RG-FLD-RANDOM-PHASES,UI,UI_ELEMENT_CATALOG.csv,Случайные фазы,WS-RING;WIN-MAIN-SHELL;,covered
UI-RG-FLD-TARGET-SPEED,UI,UI_ELEMENT_CATALOG.csv,Целевая скорость прохождения,WS-RING;WIN-MAIN-SHELL;,covered
UI-RG-FLD-PASSAGE-MODE,UI,UI_ELEMENT_CATALOG.csv,Режим прохождения сегмента,WS-RING;WIN-MAIN-SHELL;,covered
TS-FLD-SUITE-NAME,UI,UI_ELEMENT_CATALOG.csv,Название набора испытаний,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-BADGE-SOURCE-TRUTH,UI,UI_ELEMENT_CATALOG.csv,Источник сценарной истины: WS-RING,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-TXT-SUITE-COUNTS,UI,UI_ELEMENT_CATALOG.csv,Счётчики строк и пригодности,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-BTN-OPEN-RING,UI,UI_ELEMENT_CATALOG.csv,Открыть редактор кольца,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-FILTER-TYPE,UI,UI_ELEMENT_CATALOG.csv,Фильтр по типу испытания,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-FILTER-STAGE,UI,UI_ELEMENT_CATALOG.csv,Фильтр по стадии первого входа,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-FILTER-VALIDATION,UI,UI_ELEMENT_CATALOG.csv,Фильтр по состоянию проверки,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-FILTER-TEXT,UI,UI_ELEMENT_CATALOG.csv,Поиск по имени испытания и сценарию,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-BTN-ADD-FROM-RING,UI,UI_ELEMENT_CATALOG.csv,Добавить из редактора кольца,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-BTN-ADD-TEMPLATE,UI,UI_ELEMENT_CATALOG.csv,Добавить шаблон испытания,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-TABLE,UI,UI_ELEMENT_CATALOG.csv,Таблица испытаний,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-COL-ENABLED,UI,UI_ELEMENT_CATALOG.csv,Включено,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-COL-NAME,UI,UI_ELEMENT_CATALOG.csv,Имя испытания,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-COL-TYPE,UI,UI_ELEMENT_CATALOG.csv,Тип,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-COL-SOURCE,UI,UI_ELEMENT_CATALOG.csv,Источник,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-COL-STAGE,UI,UI_ELEMENT_CATALOG.csv,Стадия,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-COL-PRIORITY,UI,UI_ELEMENT_CATALOG.csv,Приоритет,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-COL-DT,UI,UI_ELEMENT_CATALOG.csv,"Шаг, с",WS-SUITE;WIN-MAIN-SHELL;,covered
TS-COL-TEND,UI,UI_ELEMENT_CATALOG.csv,"Длительность, с",WS-SUITE;WIN-MAIN-SHELL;,covered
TS-COL-VALIDATION,UI,UI_ELEMENT_CATALOG.csv,Проверка,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-COL-STALE,UI,UI_ELEMENT_CATALOG.csv,Актуальность ссылки,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-COL-COST,UI,UI_ELEMENT_CATALOG.csv,"Стоимость, с",WS-SUITE;WIN-MAIN-SHELL;,covered
TS-ROW-ACTIONS,UI,UI_ELEMENT_CATALOG.csv,Действия строки,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-GRID-VSCROLL,UI,UI_ELEMENT_CATALOG.csv,Вертикальная полоса прокрутки таблицы,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-GRID-HSCROLL,UI,UI_ELEMENT_CATALOG.csv,Горизонтальная полоса прокрутки таблицы,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-CARD-SOURCE,UI,UI_ELEMENT_CATALOG.csv,Карточка источника строки,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-LBL-SCENARIO-NAME,UI,UI_ELEMENT_CATALOG.csv,Название сценария-источника,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-LBL-SOURCE-VERSION,UI,UI_ELEMENT_CATALOG.csv,Версия экспорта сценария,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-LBL-STALE-STATE,UI,UI_ELEMENT_CATALOG.csv,Состояние актуальности ссылки,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-BTN-OPEN-SOURCE,UI,UI_ELEMENT_CATALOG.csv,Открыть источник в WS-RING,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-BTN-REVEAL-ARTIFACTS,UI,UI_ELEMENT_CATALOG.csv,Показать артефакты,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-BTN-REFRESH-LINK,UI,UI_ELEMENT_CATALOG.csv,Обновить связь,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-CARD-TIMING,UI,UI_ELEMENT_CATALOG.csv,Карточка времени и порядка обработки,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-FLD-TEST-NAME,UI,UI_ELEMENT_CATALOG.csv,Имя испытания,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-FLD-TEST-ENABLED,UI,UI_ELEMENT_CATALOG.csv,Включить испытание,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-FLD-TEST-TYPE,UI,UI_ELEMENT_CATALOG.csv,Тип испытания,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-FLD-STAGE-ENTRY,UI,UI_ELEMENT_CATALOG.csv,Стадия первого входа,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-FLD-PRIORITY,UI,UI_ELEMENT_CATALOG.csv,Приоритет,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-FLD-DT,UI,UI_ELEMENT_CATALOG.csv,"Шаг интегрирования, секунды",WS-SUITE;WIN-MAIN-SHELL;,covered
TS-FLD-TEND,UI,UI_ELEMENT_CATALOG.csv,"Длительность испытания, секунды",WS-SUITE;WIN-MAIN-SHELL;,covered
TS-CARD-TARGETS,UI,UI_ELEMENT_CATALOG.csv,Карточка целевых ограничений,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-FLD-TARGET-RMS,UI,UI_ELEMENT_CATALOG.csv,"Среднеквадратичное ускорение рамы, м/с²",WS-SUITE;WIN-MAIN-SHELL;,covered
TS-FLD-TARGET-CONTACT,UI,UI_ELEMENT_CATALOG.csv,"Доля потери контакта, доля единицы",WS-SUITE;WIN-MAIN-SHELL;,covered
TS-FLD-TARGET-ROLL,UI,UI_ELEMENT_CATALOG.csv,"Пик крена, градусы",WS-SUITE;WIN-MAIN-SHELL;,covered
TS-FLD-TARGET-PITCH,UI,UI_ELEMENT_CATALOG.csv,"Пик тангажа, градусы",WS-SUITE;WIN-MAIN-SHELL;,covered
TS-FLD-TARGET-ENERGY,UI,UI_ELEMENT_CATALOG.csv,"Потери на дросселях, миллиджоули",WS-SUITE;WIN-MAIN-SHELL;,covered
TS-CARD-OVERRIDES,UI,UI_ELEMENT_CATALOG.csv,Карточка локальных переопределений и файлов,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-FLD-PARAMS-REF,UI,UI_ELEMENT_CATALOG.csv,Ссылка на набор локальных переопределений параметров,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-FLD-NOTE,UI,UI_ELEMENT_CATALOG.csv,Примечание испытания,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-FLD-TEMPLATE-KIND,UI,UI_ELEMENT_CATALOG.csv,Вид шаблонного испытания,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-FLD-TEMPLATE-PRESET,UI,UI_ELEMENT_CATALOG.csv,Готовый шаблон испытания,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-FLD-SCENARIO-JSON,UI,UI_ELEMENT_CATALOG.csv,Файл сценария JSON,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-FLD-ROAD-CSV,UI,UI_ELEMENT_CATALOG.csv,Файл дорожного профиля CSV,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-FLD-AXAY-CSV,UI,UI_ELEMENT_CATALOG.csv,Файл режима движения CSV,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-SUMMARY-VSCROLL,UI,UI_ELEMENT_CATALOG.csv,Вертикальная полоса прокрутки карточки,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-VALIDATION-STRIP,UI,UI_ELEMENT_CATALOG.csv,Сводка проверки набора испытаний,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-VAL-OK,UI,UI_ELEMENT_CATALOG.csv,Исправных строк,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-VAL-WARN,UI,UI_ELEMENT_CATALOG.csv,Предупреждения,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-VAL-ERR,UI,UI_ELEMENT_CATALOG.csv,Блокирующие ошибки,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-VAL-STALE,UI,UI_ELEMENT_CATALOG.csv,Устаревшие ссылки,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-BTN-VALIDATE,UI,UI_ELEMENT_CATALOG.csv,Проверить набор испытаний,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-BTN-FIX-STALE,UI,UI_ELEMENT_CATALOG.csv,Исправить устаревшие ссылки,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-MSG-BAR,UI,UI_ELEMENT_CATALOG.csv,Строка сообщений WS-SUITE,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-BTN-SNAPSHOT,UI,UI_ELEMENT_CATALOG.csv,Собрать validated snapshot,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-BTN-TO-BASELINE,UI,UI_ELEMENT_CATALOG.csv,Перейти к базовому прогону,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-BTN-EXPORT,UI,UI_ELEMENT_CATALOG.csv,Экспортировать набор испытаний,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-BTN-IMPORT,UI,UI_ELEMENT_CATALOG.csv,Импортировать набор испытаний,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-CARD-HANDOFF,UI,UI_ELEMENT_CATALOG.csv,Карточка передачи в базовый прогон,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-LBL-SNAPSHOT-HASH,UI,UI_ELEMENT_CATALOG.csv,Контрольная подпись snapshot,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-LBL-ROWS-ELIGIBLE,UI,UI_ELEMENT_CATALOG.csv,"Строк пригодно к передаче, штуки",WS-SUITE;WIN-MAIN-SHELL;,covered
TS-LBL-SUITE-HASH,UI,UI_ELEMENT_CATALOG.csv,Контрольная подпись набора испытаний,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-LBL-BASELINE-READY,UI,UI_ELEMENT_CATALOG.csv,Готовность к базовому прогону,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-UNITS-LEGEND,UI,UI_ELEMENT_CATALOG.csv,Легенда единиц измерения,WS-SUITE;WIN-MAIN-SHELL;,covered
TS-HELP-ANCHOR,UI,UI_ELEMENT_CATALOG.csv,Контекстная помощь WS-SUITE,WS-SUITE;WIN-MAIN-SHELL;,covered
BL-TXT-TITLE,UI,UI_ELEMENT_CATALOG.csv,Рабочее пространство «Базовый прогон»,WS-BASELINE;WIN-MAIN-SHELL;,covered
BL-BADGE-SNAPSHOT-ID,UI,UI_ELEMENT_CATALOG.csv,Идентификатор validated snapshot,WS-BASELINE;WIN-MAIN-SHELL;,covered
BL-TXT-ACTIVE-BASELINE,UI,UI_ELEMENT_CATALOG.csv,Активный baseline и его источник,WS-BASELINE;WIN-MAIN-SHELL;,covered
BL-BTN-OPEN-SUITE,UI,UI_ELEMENT_CATALOG.csv,Открыть матрицу испытаний,WS-BASELINE;WIN-MAIN-SHELL;,covered
BL-BTN-OPEN-DIAG,UI,UI_ELEMENT_CATALOG.csv,Собрать диагностику,WS-BASELINE;WIN-MAIN-SHELL;,covered
BL-TXT-SNAPSHOT-PATH,UI,UI_ELEMENT_CATALOG.csv,Путь к validated snapshot,WS-BASELINE;WIN-MAIN-SHELL;,covered
BL-BADGE-SNAPSHOT-HASH,UI,UI_ELEMENT_CATALOG.csv,Hash validated snapshot,WS-BASELINE;WIN-MAIN-SHELL;,covered
BL-BADGE-SNAPSHOT-VALIDATION,UI,UI_ELEMENT_CATALOG.csv,Состояние проверки снимка,WS-BASELINE;WIN-MAIN-SHELL;,covered
BL-TXT-SNAPSHOT-COUNTS,UI,UI_ELEMENT_CATALOG.csv,Счётчики строк снимка,WS-BASELINE;WIN-MAIN-SHELL;,covered
BL-BADGE-SNAPSHOT-STALE,UI,UI_ELEMENT_CATALOG.csv,Снимок устарел / актуален,WS-BASELINE;WIN-MAIN-SHELL;,covered
BL-CARD-RING-COVERAGE,UI,UI_ELEMENT_CATALOG.csv,Графический охват сценариев кольца,WS-BASELINE;WIN-MAIN-SHELL;,covered
BL-CARD-STAGE-COVERAGE,UI,UI_ELEMENT_CATALOG.csv,Графическое покрытие по стадиям,WS-BASELINE;WIN-MAIN-SHELL;,covered
BL-BTN-OPEN-SNAPSHOT,UI,UI_ELEMENT_CATALOG.csv,Открыть файл снимка,WS-BASELINE;WIN-MAIN-SHELL;,covered
BL-BTN-REFRESH-SNAPSHOT,UI,UI_ELEMENT_CATALOG.csv,Повторно загрузить снимок,WS-BASELINE;WIN-MAIN-SHELL;,covered
BL-BTN-SHOW-SNAPSHOT-MANIFEST,UI,UI_ELEMENT_CATALOG.csv,Показать манифест baseline input,WS-BASELINE;WIN-MAIN-SHELL;,covered
BL-FLD-SOURCE-KIND,UI,UI_ELEMENT_CATALOG.csv,Источник активного baseline,WS-BASELINE;WIN-MAIN-SHELL;PAR-0100,covered
BL-PATH-SOURCE-REF,UI,UI_ELEMENT_CATALOG.csv,Ссылка на источник baseline,WS-BASELINE;WIN-MAIN-SHELL;,covered
BL-BADGE-SOURCE-COMPAT,UI,UI_ELEMENT_CATALOG.csv,Совместимость источника с snapshot,WS-BASELINE;WIN-MAIN-SHELL;,covered
BL-CARD-SOURCE-DELTA,UI,UI_ELEMENT_CATALOG.csv,Графический дельта-обзор параметров,WS-BASELINE;WIN-MAIN-SHELL;,covered
BL-CARD-SOURCE-METRICS,UI,UI_ELEMENT_CATALOG.csv,Сводка метрик источника baseline,WS-BASELINE;WIN-MAIN-SHELL;,covered
