src,dst,workspace,layer,edge_kind,weight,evidence_status,why
FIELDGROUP-WS-RING-scope_export,RG-FLD-EXPORT-META-ROAD,WS-RING,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-RING-scope_suite_handoff,RG-FLD-SUITE-LINK-MODE,WS-RING,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-RING-scope_suite_handoff,RG-FLD-SUITE-TARGET-TEST-ID,WS-RING,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-RING-scope_suite_handoff,RG-FLD-SUITE-STAGE,WS-RING,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-RING-scope_suite_handoff,RG-FLD-SUITE-DT,WS-RING,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-RING-scope_suite_handoff,RG-FLD-SUITE-T-END,WS-RING,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-RING-scope_suite_handoff,RG-FLD-SUITE-TYPE,WS-RING,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-RING-scope_export,RG-FLD-VALIDATION-LEVEL,WS-RING,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-RING-scope_export,RG-FLD-DIAGNOSTIC-REPORT,WS-RING,optimized,contains,0.02,designed_target,Field group contains field.
TREE-WS-RING,ROOT-WS-RING,WS-RING,optimized,open_direct,0.35,designed_target,Operational action→feedback route.
ROOT-WS-RING,RG-TASK-CREATE,WS-RING,optimized,task_flow,0.22,designed_target,Operational action→feedback route.
RG-TASK-CREATE,RG-CHECK-EMPTY,WS-RING,optimized,checks,0.12,designed_target,Operational action→feedback route.
RG-CHECK-EMPTY,RG-BLOCK-EMPTY,WS-RING,optimized,blocked_by,0.22,designed_target,Operational action→feedback route.
RG-BLOCK-EMPTY,RG-TASK-CREATE,WS-RING,optimized,returns_to,0.18,designed_target,Operational action→feedback route.
RG-TASK-CREATE,RG-TASK-EDIT-GLOBAL,WS-RING,optimized,task_flow,0.14,designed_target,Operational action→feedback route.
RG-TASK-EDIT-GLOBAL,RG-TASK-SELECT-SEGMENT,WS-RING,optimized,task_flow,0.14,designed_target,Operational action→feedback route.
RG-TASK-SELECT-SEGMENT,RG-FEEDBACK-SELECTION-SYNC,WS-RING,optimized,feedback,0.08,designed_target,Operational action→feedback route.
RG-TASK-SELECT-SEGMENT,RG-TASK-EDIT-SEG0,WS-RING,optimized,task_flow,0.12,designed_target,Operational action→feedback route.
RG-TASK-EDIT-SEG0,RG-TASK-EDIT-SEGMENT,WS-RING,optimized,task_flow,0.12,designed_target,Operational action→feedback route.
RG-TASK-EDIT-SEGMENT,RG-TASK-SET-TURN,WS-RING,optimized,task_flow,0.12,designed_target,Operational action→feedback route.
RG-TASK-SET-TURN,RG-CHECK-TURN,WS-RING,optimized,checks,0.12,designed_target,Operational action→feedback route.
RG-CHECK-TURN,RG-FEEDBACK-TURN,WS-RING,optimized,feedback,0.08,designed_target,Operational action→feedback route.
RG-TASK-SET-TURN,RG-TASK-SET-LONG,WS-RING,optimized,task_flow,0.12,designed_target,Operational action→feedback route.
RG-TASK-SET-LONG,RG-CHECK-LONG,WS-RING,optimized,checks,0.12,designed_target,Operational action→feedback route.
RG-TASK-SET-LONG,RG-TASK-SET-CROSSFALL,WS-RING,optimized,task_flow,0.12,designed_target,Operational action→feedback route.
RG-TASK-SET-CROSSFALL,RG-CHECK-CROSSFALL,WS-RING,optimized,checks,0.12,designed_target,Operational action→feedback route.
RG-TASK-SET-CROSSFALL,RG-FEEDBACK-PLAN-PROFILE,WS-RING,optimized,feedback,0.08,designed_target,Operational action→feedback route.
RG-FEEDBACK-PLAN-PROFILE,RG-TASK-CHECK-SEAM,WS-RING,optimized,task_flow,0.12,designed_target,Operational action→feedback route.
RG-TASK-CHECK-SEAM,RG-CHECK-SEAM,WS-RING,optimized,checks,0.12,designed_target,Operational action→feedback route.
RG-CHECK-SEAM,RG-BLOCK-SEAM,WS-RING,optimized,blocked_by,0.22,designed_target,Operational action→feedback route.
RG-CHECK-SEAM,RG-FEEDBACK-SEAM,WS-RING,optimized,feedback,0.08,designed_target,Operational action→feedback route.
RG-FEEDBACK-SEAM,RG-FEEDBACK-AUTOCLOSE,WS-RING,optimized,feedback,0.06,designed_target,Operational action→feedback route.
RG-BLOCK-SEAM,RG-LOOP-SEAM-FIX,WS-RING,optimized,loops,0.18,designed_target,Operational action→feedback route.
RG-LOOP-SEAM-FIX,RG-TASK-EDIT-SEG0,WS-RING,optimized,returns_to,0.18,designed_target,Operational action→feedback route.
RG-FEEDBACK-SEAM,RG-TASK-GENERATE-PREVIEW,WS-RING,optimized,task_flow,0.12,designed_target,Operational action→feedback route.
RG-TASK-GENERATE-PREVIEW,RG-TASK-EXPORT,WS-RING,optimized,task_flow,0.12,designed_target,Operational action→feedback route.
RG-TASK-EXPORT,RG-CHECK-EXPORT,WS-RING,optimized,checks,0.12,designed_target,Operational action→feedback route.
RG-CHECK-EXPORT,RG-BLOCK-EXPORT-STALE,WS-RING,optimized,blocked_by,0.22,designed_target,Operational action→feedback route.
RG-CHECK-EXPORT,RG-FEEDBACK-EXPORT,WS-RING,optimized,feedback,0.08,designed_target,Operational action→feedback route.
RG-BLOCK-EXPORT-STALE,RG-LOOP-EXPORT-REVALIDATE,WS-RING,optimized,loops,0.18,designed_target,Operational action→feedback route.
RG-LOOP-EXPORT-REVALIDATE,RG-TASK-GENERATE-PREVIEW,WS-RING,optimized,returns_to,0.18,designed_target,Operational action→feedback route.
RG-FEEDBACK-EXPORT,RG-TASK-HANDOFF-SUITE,WS-RING,optimized,task_flow,0.12,designed_target,Operational action→feedback route.
RG-TASK-HANDOFF-SUITE,RG-FEEDBACK-EXPORT,WS-RING,optimized,feedback,0.06,designed_target,Operational action→feedback route.
RG-TASK-CREATE,RG-HEADER,WS-RING,optimized,uses,0.03,designed_target,Задача использует region.
RG-TASK-CREATE,RG-LEFT,WS-RING,optimized,uses,0.03,designed_target,Задача использует region.
RG-TASK-CREATE,FIELDGROUP-WS-RING-scope_global,WS-RING,optimized,uses,0.03,designed_target,Задача использует группу полей.
RG-TASK-EDIT-GLOBAL,RG-HEADER,WS-RING,optimized,uses,0.03,designed_target,Задача использует region.
RG-TASK-EDIT-GLOBAL,FIELDGROUP-WS-RING-scope_global,WS-RING,optimized,uses,0.03,designed_target,Задача использует группу полей.
RG-TASK-SELECT-SEGMENT,RG-LEFT,WS-RING,optimized,uses,0.03,designed_target,Задача использует region.
RG-TASK-SELECT-SEGMENT,RG-PLAN,WS-RING,optimized,uses,0.03,designed_target,Задача использует region.
RG-TASK-SELECT-SEGMENT,RG-LONG,WS-RING,optimized,uses,0.03,designed_target,Задача использует region.
RG-TASK-SELECT-SEGMENT,RG-CROSSFALL,WS-RING,optimized,uses,0.03,designed_target,Задача использует region.
RG-TASK-SELECT-SEGMENT,FIELDGROUP-WS-RING-scope_segment0,WS-RING,optimized,uses,0.03,designed_target,Задача использует группу полей.
RG-TASK-SELECT-SEGMENT,FIELDGROUP-WS-RING-scope_segment,WS-RING,optimized,uses,0.03,designed_target,Задача использует группу полей.
RG-TASK-SELECT-SEGMENT,FIELDGROUP-WS-RING-scope_last_segment,WS-RING,optimized,uses,0.03,designed_target,Задача использует группу полей.
RG-TASK-EDIT-SEG0,RG-LEFT,WS-RING,optimized,uses,0.03,designed_target,Задача использует region.
RG-TASK-EDIT-SEG0,RG-PLAN,WS-RING,optimized,uses,0.03,designed_target,Задача использует region.
RG-TASK-EDIT-SEG0,RG-LONG,WS-RING,optimized,uses,0.03,designed_target,Задача использует region.
RG-TASK-EDIT-SEG0,RG-CROSSFALL,WS-RING,optimized,uses,0.03,designed_target,Задача использует region.
RG-TASK-EDIT-SEG0,FIELDGROUP-WS-RING-scope_segment0,WS-RING,optimized,uses,0.03,designed_target,Задача использует группу полей.
RG-TASK-EDIT-SEGMENT,RG-LEFT,WS-RING,optimized,uses,0.03,designed_target,Задача использует region.
RG-TASK-EDIT-SEGMENT,RG-PLAN,WS-RING,optimized,uses,0.03,designed_target,Задача использует region.
RG-TASK-EDIT-SEGMENT,RG-LONG,WS-RING,optimized,uses,0.03,designed_target,Задача использует region.
RG-TASK-EDIT-SEGMENT,RG-CROSSFALL,WS-RING,optimized,uses,0.03,designed_target,Задача использует region.
RG-TASK-EDIT-SEGMENT,FIELDGROUP-WS-RING-scope_segment,WS-RING,optimized,uses,0.03,designed_target,Задача использует группу полей.
RG-TASK-EDIT-SEGMENT,FIELDGROUP-WS-RING-scope_last_segment,WS-RING,optimized,uses,0.03,designed_target,Задача использует группу полей.
RG-TASK-SET-TURN,RG-LEFT,WS-RING,optimized,uses,0.03,designed_target,Задача использует region.
RG-TASK-SET-TURN,RG-PLAN,WS-RING,optimized,uses,0.03,designed_target,Задача использует region.
RG-TASK-SET-TURN,FIELDGROUP-WS-RING-scope_segment0,WS-RING,optimized,uses,0.03,designed_target,Задача использует группу полей.
RG-TASK-SET-TURN,FIELDGROUP-WS-RING-scope_segment,WS-RING,optimized,uses,0.03,designed_target,Задача использует группу полей.
RG-TASK-SET-TURN,FIELDGROUP-WS-RING-scope_last_segment,WS-RING,optimized,uses,0.03,designed_target,Задача использует группу полей.
RG-TASK-SET-LONG,RG-LONG,WS-RING,optimized,uses,0.03,designed_target,Задача использует region.
RG-TASK-SET-LONG,FIELDGROUP-WS-RING-scope_segment0,WS-RING,optimized,uses,0.03,designed_target,Задача использует группу полей.
RG-TASK-SET-LONG,FIELDGROUP-WS-RING-scope_segment,WS-RING,optimized,uses,0.03,designed_target,Задача использует группу полей.
RG-TASK-SET-LONG,FIELDGROUP-WS-RING-scope_last_segment,WS-RING,optimized,uses,0.03,designed_target,Задача использует группу полей.
RG-TASK-SET-CROSSFALL,RG-CROSSFALL,WS-RING,optimized,uses,0.03,designed_target,Задача использует region.
RG-TASK-SET-CROSSFALL,FIELDGROUP-WS-RING-scope_segment0,WS-RING,optimized,uses,0.03,designed_target,Задача использует группу полей.
RG-TASK-SET-CROSSFALL,FIELDGROUP-WS-RING-scope_segment,WS-RING,optimized,uses,0.03,designed_target,Задача использует группу полей.
RG-TASK-SET-CROSSFALL,FIELDGROUP-WS-RING-scope_last_segment,WS-RING,optimized,uses,0.03,designed_target,Задача использует группу полей.
RG-TASK-CHECK-SEAM,RG-FOOTER,WS-RING,optimized,uses,0.03,designed_target,Задача использует region.
RG-TASK-CHECK-SEAM,RG-PLAN,WS-RING,optimized,uses,0.03,designed_target,Задача использует region.
RG-TASK-CHECK-SEAM,RG-LONG,WS-RING,optimized,uses,0.03,designed_target,Задача использует region.
RG-TASK-CHECK-SEAM,FIELDGROUP-WS-RING-scope_export,WS-RING,optimized,uses,0.03,designed_target,Задача использует группу полей.
RG-TASK-GENERATE-PREVIEW,RG-PLAN,WS-RING,optimized,uses,0.03,designed_target,Задача использует region.
RG-TASK-GENERATE-PREVIEW,RG-LONG,WS-RING,optimized,uses,0.03,designed_target,Задача использует region.
RG-TASK-GENERATE-PREVIEW,RG-CROSSFALL,WS-RING,optimized,uses,0.03,designed_target,Задача использует region.
RG-TASK-GENERATE-PREVIEW,RG-FOOTER,WS-RING,optimized,uses,0.03,designed_target,Задача использует region.
RG-TASK-GENERATE-PREVIEW,FIELDGROUP-WS-RING-scope_segment0,WS-RING,optimized,uses,0.03,designed_target,Задача использует группу полей.
RG-TASK-GENERATE-PREVIEW,FIELDGROUP-WS-RING-scope_segment,WS-RING,optimized,uses,0.03,designed_target,Задача использует группу полей.
RG-TASK-GENERATE-PREVIEW,FIELDGROUP-WS-RING-scope_last_segment,WS-RING,optimized,uses,0.03,designed_target,Задача использует группу полей.
RG-TASK-EXPORT,RG-FOOTER,WS-RING,optimized,uses,0.03,designed_target,Задача использует region.
RG-TASK-EXPORT,FIELDGROUP-WS-RING-scope_export,WS-RING,optimized,uses,0.03,designed_target,Задача использует группу полей.
RG-TASK-HANDOFF-SUITE,RG-FOOTER,WS-RING,optimized,uses,0.03,designed_target,Задача использует region.
RG-TASK-HANDOFF-SUITE,FIELDGROUP-WS-RING-scope_suite_handoff,WS-RING,optimized,uses,0.03,designed_target,Задача использует группу полей.
TREE-WS-OPTIMIZATION,CUR-OPT-HOME-SPLIT,WS-OPTIMIZATION,current,navigates,1.2,evidence_bound,Текущий route и дефицит видимости.
CUR-OPT-HOME-SPLIT,CUR-OPT-ENTRY,WS-OPTIMIZATION,current,task_flow,1.0,evidence_bound,Текущий route и дефицит видимости.
CUR-OPT-ENTRY,CUR-OPT-MODE-CHOOSER,WS-OPTIMIZATION,current,task_flow,1.2,evidence_bound,Текущий route и дефицит видимости.
CUR-OPT-MODE-CHOOSER,CUR-OPT-OBJECTIVE-DRIFT,WS-OPTIMIZATION,current,task_flow,1.2,evidence_bound,Текущий route и дефицит видимости.
CUR-OPT-OBJECTIVE-DRIFT,CUR-OPT-UNDERFILL-HIDDEN,WS-OPTIMIZATION,current,task_flow,1.2,evidence_bound,Текущий route и дефицит видимости.
TREE-WS-OPTIMIZATION,ROOT-WS-OPTIMIZATION,WS-OPTIMIZATION,optimized,open_direct,0.35,designed_target,Прямой вход и обязательный shell.
ROOT-WS-OPTIMIZATION,DOCK-TREE-WS-OPTIMIZATION,WS-OPTIMIZATION,optimized,contains,0.12,designed_target,Прямой вход и обязательный shell.
ROOT-WS-OPTIMIZATION,DOCK-INSPECTOR-WS-OPTIMIZATION,WS-OPTIMIZATION,optimized,contains,0.12,designed_target,Прямой вход и обязательный shell.
ROOT-WS-OPTIMIZATION,DOCK-STATUS-WS-OPTIMIZATION,WS-OPTIMIZATION,optimized,contains,0.12,designed_target,Прямой вход и обязательный shell.
ROOT-WS-OPTIMIZATION,OPT-SCR-01,WS-OPTIMIZATION,optimized,navigates,0.18,designed_target,Рабочее пространство раскрывается в режимы/экраны.
OPT-SCR-01,OT-HEADER,WS-OPTIMIZATION,optimized,contains,0.05,designed_target,Экран содержит region.
OPT-SCR-01,OT-CONTRACT,WS-OPTIMIZATION,optimized,contains,0.05,designed_target,Экран содержит region.
OPT-SCR-01,OT-MODE,WS-OPTIMIZATION,optimized,contains,0.05,designed_target,Экран содержит region.
OPT-SCR-01,OT-HISTORY,WS-OPTIMIZATION,optimized,contains,0.05,designed_target,Экран содержит region.
OPT-SCR-01,OT-HANDOFF,WS-OPTIMIZATION,optimized,contains,0.05,designed_target,Экран содержит region.
ROOT-WS-OPTIMIZATION,OPT-SCR-02,WS-OPTIMIZATION,optimized,navigates,0.18,designed_target,Рабочее пространство раскрывается в режимы/экраны.
OPT-SCR-02,OT-HEADER,WS-OPTIMIZATION,optimized,contains,0.05,designed_target,Экран содержит region.
OPT-SCR-02,OT-CONTRACT,WS-OPTIMIZATION,optimized,contains,0.05,designed_target,Экран содержит region.
OPT-SCR-02,OT-MODE,WS-OPTIMIZATION,optimized,contains,0.05,designed_target,Экран содержит region.
ROOT-WS-OPTIMIZATION,OPT-SCR-03,WS-OPTIMIZATION,optimized,navigates,0.18,designed_target,Рабочее пространство раскрывается в режимы/экраны.
OPT-SCR-03,OT-HEADER,WS-OPTIMIZATION,optimized,contains,0.05,designed_target,Экран содержит region.
OPT-SCR-03,OT-CONTRACT,WS-OPTIMIZATION,optimized,contains,0.05,designed_target,Экран содержит region.
OPT-SCR-03,OT-MODE,WS-OPTIMIZATION,optimized,contains,0.05,designed_target,Экран содержит region.
OPT-SCR-03,OT-STAGE,WS-OPTIMIZATION,optimized,contains,0.05,designed_target,Экран содержит region.
ROOT-WS-OPTIMIZATION,OPT-SCR-04,WS-OPTIMIZATION,optimized,navigates,0.18,designed_target,Рабочее пространство раскрывается в режимы/экраны.
OPT-SCR-04,OT-HEADER,WS-OPTIMIZATION,optimized,contains,0.05,designed_target,Экран содержит region.
OPT-SCR-04,OT-MODE,WS-OPTIMIZATION,optimized,contains,0.05,designed_target,Экран содержит region.
OPT-SCR-04,OT-STAGE,WS-OPTIMIZATION,optimized,contains,0.05,designed_target,Экран содержит region.
OPT-SCR-04,OT-PROGRESS,WS-OPTIMIZATION,optimized,contains,0.05,designed_target,Экран содержит region.
OPT-SCR-04,OT-HISTORY,WS-OPTIMIZATION,optimized,contains,0.05,designed_target,Экран содержит region.
ROOT-WS-OPTIMIZATION,OPT-SCR-05,WS-OPTIMIZATION,optimized,navigates,0.18,designed_target,Рабочее пространство раскрывается в режимы/экраны.
OPT-SCR-05,OT-HEADER,WS-OPTIMIZATION,optimized,contains,0.05,designed_target,Экран содержит region.
OPT-SCR-05,OT-CONTRACT,WS-OPTIMIZATION,optimized,contains,0.05,designed_target,Экран содержит region.
OPT-SCR-05,OT-MODE,WS-OPTIMIZATION,optimized,contains,0.05,designed_target,Экран содержит region.
OPT-SCR-05,OT-DIST,WS-OPTIMIZATION,optimized,contains,0.05,designed_target,Экран содержит region.
ROOT-WS-OPTIMIZATION,OPT-SCR-06,WS-OPTIMIZATION,optimized,navigates,0.18,designed_target,Рабочее пространство раскрывается в режимы/экраны.
OPT-SCR-06,OT-HEADER,WS-OPTIMIZATION,optimized,contains,0.05,designed_target,Экран содержит region.
OPT-SCR-06,OT-MODE,WS-OPTIMIZATION,optimized,contains,0.05,designed_target,Экран содержит region.
OPT-SCR-06,OT-DIST,WS-OPTIMIZATION,optimized,contains,0.05,designed_target,Экран содержит region.
OPT-SCR-06,OT-PROGRESS,WS-OPTIMIZATION,optimized,contains,0.05,designed_target,Экран содержит region.
OPT-SCR-06,OT-HISTORY,WS-OPTIMIZATION,optimized,contains,0.05,designed_target,Экран содержит region.
ROOT-WS-OPTIMIZATION,OPT-SCR-07,WS-OPTIMIZATION,optimized,navigates,0.18,designed_target,Рабочее пространство раскрывается в режимы/экраны.
OPT-SCR-07,OT-HEADER,WS-OPTIMIZATION,optimized,contains,0.05,designed_target,Экран содержит region.
OPT-SCR-07,OT-CONTRACT,WS-OPTIMIZATION,optimized,contains,0.05,designed_target,Экран содержит region.
OPT-SCR-07,OT-HISTORY,WS-OPTIMIZATION,optimized,contains,0.05,designed_target,Экран содержит region.
OPT-SCR-07,OT-HANDOFF,WS-OPTIMIZATION,optimized,contains,0.05,designed_target,Экран содержит region.
ROOT-WS-OPTIMIZATION,OPT-SCR-08,WS-OPTIMIZATION,optimized,navigates,0.18,designed_target,Рабочее пространство раскрывается в режимы/экраны.
OPT-SCR-08,OT-HEADER,WS-OPTIMIZATION,optimized,contains,0.05,designed_target,Экран содержит region.
OPT-SCR-08,OT-HANDOFF,WS-OPTIMIZATION,optimized,contains,0.05,designed_target,Экран содержит region.
OPT-SCR-08,OT-HISTORY,WS-OPTIMIZATION,optimized,contains,0.05,designed_target,Экран содержит region.
OT-HEADER,OPT-TXT-TITLE,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-HEADER,OPT-BADGE-BASELINE-ID,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-HEADER,OPT-BADGE-OBJECTIVE-HASH,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-HEADER,OPT-TXT-MODE,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-HEADER,OPT-BTN-OPEN-BASELINE,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-HEADER,OPT-BTN-OPEN-ANALYSIS,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-HEADER,OPT-BTN-OPEN-ANIMATOR,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-CONTRACT,OPT-PATH-BASELINE-CONTRACT,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-CONTRACT,OPT-BADGE-BASELINE-SOURCE,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-CONTRACT,OPT-BADGE-SNAPSHOT-HASH,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-CONTRACT,OPT-BADGE-OBJECTIVE-VERSION,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-CONTRACT,OPT-TXT-OBJECTIVE-STACK,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-CONTRACT,OPT-TXT-HARD-GATE,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-CONTRACT,OPT-BADGE-CONTRACT-DRIFT,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-CONTRACT,OPT-BTN-SHOW-BASELINE-CONTRACT,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-CONTRACT,OPT-BTN-SHOW-OBJECTIVE-CONTRACT,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-CONTRACT,OPT-CARD-OBJECTIVE-ORDER,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-CONTRACT,OPT-CARD-HARD-GATE,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-CONTRACT,OPT-CARD-HASH-PAYLOAD,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-MODE,OPT-RAD-STAGE,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-MODE,OPT-RAD-DIST,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-MODE,OPT-BADGE-READY,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-MODE,OPT-TXT-MODE-HELP,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-MODE,OPT-BTN-LAUNCH-STAGE,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-MODE,OPT-BTN-LAUNCH-DIST,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-MODE,OPT-BTN-STOP,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-MODE,OPT-BTN-CANCEL,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-MODE,OPT-BTN-OPEN-DIAG,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-MODE,OPT-BTN-OPEN-HISTORY,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-STAGE,OPT-FLD-MINUTES,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-STAGE,OPT-FLD-JOBS,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-STAGE,OPT-FLD-WARMSTART,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-STAGE,OPT-FLD-SURR-SAMPLES,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-STAGE,OPT-FLD-SURR-TOPK,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-STAGE,OPT-FLD-SEED-CAND,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-STAGE,OPT-FLD-SEED-COND,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-STAGE,OPT-CHK-SORT-COST,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-STAGE,OPT-FLD-STOP-PEN-1,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-STAGE,OPT-FLD-STOP-PEN-2,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-STAGE,OPT-FLD-EPS-REL,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-STAGE,OPT-CHK-ADAPT-EPS,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-STAGE,OPT-FLD-POLICY-MODE,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-STAGE,OPT-CARD-STAGE-BUDGETS,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-STAGE,OPT-CARD-STAGE-PRIORITY,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-DIST,OPT-FLD-BACKEND,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-DIST,OPT-FLD-BUDGET,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-DIST,OPT-FLD-MAX-INFLIGHT,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-DIST,OPT-FLD-Q,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-DIST,OPT-FLD-DEVICE,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-DIST,OPT-FLD-DB-ENGINE,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-DIST,OPT-CHK-RESUME,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-DIST,OPT-FLD-RUN-ID,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-DIST,OPT-FLD-STALE-TTL,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-DIST,OPT-CHK-HV-LOG,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-DIST,OPT-FLD-EXPORT-EVERY,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-DIST,OPT-CARD-DASK,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-DIST,OPT-CARD-RAY,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-DIST,OPT-CARD-BOTORCH,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-PROGRESS,OPT-BAR-PROGRESS,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-PROGRESS,OPT-BADGE-STAGE,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-PROGRESS,OPT-TXT-ELAPSED,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-PROGRESS,OPT-TXT-STAGE-ROWS,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-PROGRESS,OPT-TXT-COMBINED-ROWS,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-PROGRESS,OPT-BADGE-UNDERFILL,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-PROGRESS,OPT-CARD-GATE-PREVIEW,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-PROGRESS,OPT-CARD-FOCUS-PREVIEW,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-PROGRESS,OPT-CARD-PROMO-PREVIEW,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-PROGRESS,OPT-PATH-RUN-DIR,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-PROGRESS,OPT-BTN-OPEN-RUN-DIR,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-PROGRESS,OPT-BTN-OPEN-LOGS,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-HISTORY,OPT-TBL-HISTORY,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-HISTORY,OPT-FLD-HISTORY-FILTER,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-HISTORY,OPT-BTN-COMPARE,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-HISTORY,OPT-CARD-RUN-CONTRACT,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
