rel_path,sha256,size_bytes,mtime_utc
pneumo_solver_ui/README_INTERFEIS765.md,cce11e388d9cc34e5778716d72a8db0425f5a3fbf0ee00559c45eed44834e5f6,6945,2026-02-14T10:11:44Z
pneumo_solver_ui/README_R635.md,66dd02f314491145c7c4415e0c7898b922e5aed5b05ff70c5cc894d1d858d31d,10524,2026-02-14T10:11:44Z
pneumo_solver_ui/README_RU.txt,561c6021db5e64bff1b5926d1e0ab217482b5ce8638982a97a8f0e694596cf4e,19273,2026-02-14T10:11:44Z
pneumo_solver_ui/README_RU_DETAILED.md,ef3289749ba21177f0df775e788d959259560519f54f6b1520eb9acc1f5ecb9b,46559,2026-02-14T10:11:44Z
pneumo_solver_ui/RUN_PNEUMO_UI_WINDOWS.bat,02606e9de7d21a98c933de1ea6bdc65c4665a7abc96c018cfb029266fc1f85b7,310,2026-02-14T10:11:44Z
pneumo_solver_ui/VENDORS_NOTE.md,7e4139c2485f413a4ac8d822d0c6f67f51c1c0522b9e1cc51cde32b36216db10,115,2026-02-14T10:11:44Z
pneumo_solver_ui/__init__.py,c04f1dedf2fbca695173550f186377f44a6e38630d4dd392ada2008ea58e9a36,65,2026-02-14T10:11:44Z
pneumo_solver_ui/_legacy/pneumo_dist_release55/__init__.py,6d510999242795b252777155077be999fc4cd5ead9f00e9b1b90236d8f7efa48,532,2026-02-14T10:11:43Z
pneumo_solver_ui/_legacy/pneumo_dist_release55/eval_core.py,e8f083640bc24107cf560c3ffb98ecb056a4136b11f7754bac726445608b029a,7735,2026-02-14T10:11:43Z
pneumo_solver_ui/_legacy/pneumo_dist_release55/expdb.py,d099152a9ba2a8328f6e77415053d50276627e4b6d3dbde5689c57e9b29cd5d8,25154,2026-02-14T10:11:43Z
pneumo_solver_ui/_legacy/pneumo_dist_release55/hv_tools.py,cd6e286fdfe85c629e421b64d075d771157ac9841783172d88406925ff59b6d2,7575,2026-02-14T10:11:43Z
pneumo_solver_ui/_legacy/pneumo_dist_release55/mobo_propose.py,990253623402e122e14de13d7ce9e21b686a932f00c79ab78157f0c15d8f7064,9514,2026-02-14T10:11:43Z
pneumo_solver_ui/_legacy/pneumo_dist_release55/trial_hash.py,70367b0d5a999986b892dcf85346aa4f65499e3dbbc74a1d66c81bafe9b09335,3952,2026-02-14T10:11:43Z
pneumo_solver_ui/_reserve/exhaust_silencer_2905_legacy_blocks_v6_59.md,ea547b8d7b7690c62d1ae261159a1826c663593edd7859ed71df5574d93d6f0a,15856,2026-02-14T10:11:43Z
pneumo_solver_ui/animation_cockpit_web.py,f8ba8a8a29c114ac16b8399a6c0e41101c7ef30c21c62af5bf44143cebd5de3a,44197,2026-02-14T10:11:44Z
pneumo_solver_ui/antiroll_bar.py,7c9d6ba063ec20a2c628c903c82e05b1cb9f71f1e514ca86bdda09ef8b93960a,5782,2026-02-14T10:11:44Z
pneumo_solver_ui/app.py,2e59e67c12e405b9c78dce37411d0ab1369fe7589562e50d4c9150a682cb1cf5,608073,2026-02-14T10:11:44Z
pneumo_solver_ui/app_backup_before_ui_refactor.py,9fcbc3b84c03707c47c7939edd15f281f1c3d04bcafd751a342a0226dd253003,569807,2026-02-14T10:11:44Z
pneumo_solver_ui/autonomous_self_checks.py,0591868e6b690b17f947d619b0f191bb59e9a8e3fc6d95ebda3159544c2cc743,27356,2026-02-14T10:11:44Z
pneumo_solver_ui/autotest_runs/RUN_20260212_073748_autotest_quick/checks/compileall.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_073748_autotest_quick/config/component_passport.json,e18994c10d4db00b75f5f1a220bce17c58c8239161d919045ae005b0a0e70b1e,135136,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_073748_autotest_quick/config/default_base.json,fa68c03b23684265b93802e454dfa7c19a57d48fe87d9aeaeebf2929a62fdb01,11867,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_073748_autotest_quick/config/default_ranges.json,bad41b941d330880cd3a47eb675dc507c1edbc96f079e04748592d484fa3ccb5,2640,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_073748_autotest_quick/config/default_suite.json,43b5c37b3716065cb83dfc780d4b8a6e0d819613317145a07b667847d929672c,8015,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_073748_autotest_quick/env/pip_check.txt,9261363b733079a641c2e4cc9bc46ffa1d8336945a87f807b6cf68847dbc9b09,30,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_073748_autotest_quick/env/pip_freeze.txt,2d5e060920c10e7fe0a01fc985c622d38ff65e09239a206acb8b3be5269c7ad4,6221,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_073748_autotest_quick/meta.json,ed934d459f752f85ab40e13bcde8b10f181bbc498ff542128f1d3fba6999bead,583,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_073748_autotest_quick/summary/steps.json,0da28a572ed0a16668f23ebb03026272ec5a985e0336cf1ecfc935515b0cb2d4,6622,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_073833_autotest_quick/checks/compileall.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_073833_autotest_quick/config/component_passport.json,e18994c10d4db00b75f5f1a220bce17c58c8239161d919045ae005b0a0e70b1e,135136,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_073833_autotest_quick/config/default_base.json,fa68c03b23684265b93802e454dfa7c19a57d48fe87d9aeaeebf2929a62fdb01,11867,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_073833_autotest_quick/config/default_ranges.json,bad41b941d330880cd3a47eb675dc507c1edbc96f079e04748592d484fa3ccb5,2640,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_073833_autotest_quick/config/default_suite.json,43b5c37b3716065cb83dfc780d4b8a6e0d819613317145a07b667847d929672c,8015,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_073833_autotest_quick/env/pip_check.txt,9261363b733079a641c2e4cc9bc46ffa1d8336945a87f807b6cf68847dbc9b09,30,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_073833_autotest_quick/env/pip_freeze.txt,2d5e060920c10e7fe0a01fc985c622d38ff65e09239a206acb8b3be5269c7ad4,6221,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_073833_autotest_quick/meta.json,21806770ae96b51f9d8e32846d563e2c581169c8cbdf188286ec3e37aaf8a379,583,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_073833_autotest_quick/summary/steps.json,de2d6208e1dbd00ab1edcd5aa52c1c304ec8134a35067e04fd7595ce15e716e1,6621,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_073918_autotest_quick/checks/compileall.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_073918_autotest_quick/config/component_passport.json,e18994c10d4db00b75f5f1a220bce17c58c8239161d919045ae005b0a0e70b1e,135136,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_073918_autotest_quick/config/default_base.json,fa68c03b23684265b93802e454dfa7c19a57d48fe87d9aeaeebf2929a62fdb01,11867,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_073918_autotest_quick/config/default_ranges.json,bad41b941d330880cd3a47eb675dc507c1edbc96f079e04748592d484fa3ccb5,2640,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_073918_autotest_quick/config/default_suite.json,43b5c37b3716065cb83dfc780d4b8a6e0d819613317145a07b667847d929672c,8015,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_073918_autotest_quick/env/pip_check.txt,9261363b733079a641c2e4cc9bc46ffa1d8336945a87f807b6cf68847dbc9b09,30,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_073918_autotest_quick/env/pip_freeze.txt,2d5e060920c10e7fe0a01fc985c622d38ff65e09239a206acb8b3be5269c7ad4,6221,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_073918_autotest_quick/meta.json,adc0ee9d7efeddc30679f8b8c0f2272bb1c52f69f43588cb6bf3d0daf680a141,583,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_073918_autotest_quick/summary/steps.json,cd658a1208d5edd789b814494b81f001f5c7d88453a00944c238fea263a6cdb1,6619,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074047_autotest_quick/checks/compileall.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074047_autotest_quick/config/component_passport.json,e18994c10d4db00b75f5f1a220bce17c58c8239161d919045ae005b0a0e70b1e,135136,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074047_autotest_quick/config/default_base.json,fa68c03b23684265b93802e454dfa7c19a57d48fe87d9aeaeebf2929a62fdb01,11867,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074047_autotest_quick/config/default_ranges.json,bad41b941d330880cd3a47eb675dc507c1edbc96f079e04748592d484fa3ccb5,2640,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074047_autotest_quick/config/default_suite.json,43b5c37b3716065cb83dfc780d4b8a6e0d819613317145a07b667847d929672c,8015,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074047_autotest_quick/env/pip_check.txt,9261363b733079a641c2e4cc9bc46ffa1d8336945a87f807b6cf68847dbc9b09,30,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074047_autotest_quick/env/pip_freeze.txt,2d5e060920c10e7fe0a01fc985c622d38ff65e09239a206acb8b3be5269c7ad4,6221,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074047_autotest_quick/meta.json,79dc79585c5703353155a13ed7791faf1348843531e11f583d7c51d485d82b41,583,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074047_autotest_quick/summary/steps.json,8d894442a7acd011feeb3568737ec6701a7261b08d3ac55bb45b12960c918049,6618,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074152_autotest_quick/checks/compileall.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074152_autotest_quick/config/component_passport.json,e18994c10d4db00b75f5f1a220bce17c58c8239161d919045ae005b0a0e70b1e,135136,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074152_autotest_quick/config/default_base.json,fa68c03b23684265b93802e454dfa7c19a57d48fe87d9aeaeebf2929a62fdb01,11867,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074152_autotest_quick/config/default_ranges.json,bad41b941d330880cd3a47eb675dc507c1edbc96f079e04748592d484fa3ccb5,2640,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074152_autotest_quick/config/default_suite.json,43b5c37b3716065cb83dfc780d4b8a6e0d819613317145a07b667847d929672c,8015,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074152_autotest_quick/env/pip_check.txt,9261363b733079a641c2e4cc9bc46ffa1d8336945a87f807b6cf68847dbc9b09,30,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074152_autotest_quick/env/pip_freeze.txt,2d5e060920c10e7fe0a01fc985c622d38ff65e09239a206acb8b3be5269c7ad4,6221,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074152_autotest_quick/meta.json,cff0232f6516301451d010786754d424a25c1faf82e71493aab5830eccafa53c,583,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074152_autotest_quick/summary/steps.json,4945eec177c4de4370af34061375de583c1057c39726de80e03c681a33bbbdb4,6618,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074256_autotest_quick/checks/compileall.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074256_autotest_quick/config/component_passport.json,e18994c10d4db00b75f5f1a220bce17c58c8239161d919045ae005b0a0e70b1e,135136,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074256_autotest_quick/config/default_base.json,fa68c03b23684265b93802e454dfa7c19a57d48fe87d9aeaeebf2929a62fdb01,11867,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074256_autotest_quick/config/default_ranges.json,bad41b941d330880cd3a47eb675dc507c1edbc96f079e04748592d484fa3ccb5,2640,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074256_autotest_quick/config/default_suite.json,43b5c37b3716065cb83dfc780d4b8a6e0d819613317145a07b667847d929672c,8015,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074256_autotest_quick/env/pip_check.txt,9261363b733079a641c2e4cc9bc46ffa1d8336945a87f807b6cf68847dbc9b09,30,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074256_autotest_quick/env/pip_freeze.txt,2d5e060920c10e7fe0a01fc985c622d38ff65e09239a206acb8b3be5269c7ad4,6221,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074256_autotest_quick/meta.json,eb5e165f57e72fddb6b135e312e6740bd566245fc2308cd44f1c17605c11602f,583,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074256_autotest_quick/summary/steps.json,9e190881772bdf66670bf94c8d6b22d773a4d63164cf00e2bcbc541d87646f84,6622,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074459_autotest_quick/checks/compileall.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074459_autotest_quick/checks/passport_check.txt,f477bb8a284c5db7342a0bdf7dafc2f17f81ad5fe1ed8731ffe95fe0b03c43c8,107,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074459_autotest_quick/checks/self_check.txt,fdf4f9888b7c554f994a3b7fbef516ac4855884d09382de25023c6ebe57de576,2590,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074459_autotest_quick/config/component_passport.json,e18994c10d4db00b75f5f1a220bce17c58c8239161d919045ae005b0a0e70b1e,135136,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074459_autotest_quick/config/default_base.json,fa68c03b23684265b93802e454dfa7c19a57d48fe87d9aeaeebf2929a62fdb01,11867,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074459_autotest_quick/config/default_ranges.json,bad41b941d330880cd3a47eb675dc507c1edbc96f079e04748592d484fa3ccb5,2640,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074459_autotest_quick/config/default_suite.json,43b5c37b3716065cb83dfc780d4b8a6e0d819613317145a07b667847d929672c,8015,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074459_autotest_quick/env/pip_check.txt,9261363b733079a641c2e4cc9bc46ffa1d8336945a87f807b6cf68847dbc9b09,30,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074459_autotest_quick/env/pip_freeze.txt,2d5e060920c10e7fe0a01fc985c622d38ff65e09239a206acb8b3be5269c7ad4,6221,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074459_autotest_quick/loglint/harness/loglint_report.json,64548871be56f94c85a7a21d0354b9769e743408221dc7a0d043ee7fc1825747,403,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074459_autotest_quick/loglint/harness/loglint_report.md,56dca416b0857922e6f4b9299ddac3405d0b2abc9d3edf6ce37b8113d05b12b6,203,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074459_autotest_quick/loglint/loglint_harness_stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074459_autotest_quick/loglint/loglint_harness_stdout.txt,901274d27ee941abd8c92d1e99cc16c3102c0d884acf91e1331057ca378ac2e8,527,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074459_autotest_quick/loglint/loglint_ui_stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074459_autotest_quick/loglint/loglint_ui_stdout.txt,ac537a9995db5c0786b813ad4fc2a897c49be69f423a67462271987b78fe3cf2,495,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074459_autotest_quick/loglint/ui/loglint_report.json,5c469bf2dc76f92ce169f74e6bb0f8e2182073f34f937f166a3a1794b2eea888,222,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074459_autotest_quick/loglint/ui/loglint_report.md,f9112966fe4427f54c5e7b7f89b6f551028d95204046975fa39b975097339a1e,198,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074459_autotest_quick/logstats/harness/logstats.json,a64280137d04ca88fe37c6c8e83c83b5ded35db13b7ed4068125debeac325540,643,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074459_autotest_quick/logstats/harness/logstats.md,f487aeb8f3bffff01f9819f42b66a521e446cf3b52827e6d6794039409bc8403,335,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074459_autotest_quick/logstats/logstats_harness_stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074459_autotest_quick/logstats/logstats_harness_stdout.txt,ea356923751057883ffc3d971dd8cf342f3011e227eacf2eaa8843dd2d9564a3,461,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074459_autotest_quick/logstats/logstats_ui_stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074459_autotest_quick/logstats/logstats_ui_stdout.txt,f31e9dc827512c1dac7053ad49ded9d94aacb0e0f4b266ce4ff66b3c74f01406,434,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074459_autotest_quick/logstats/ui/logstats.json,62c4067f8270c1edc37f5edd3377a32cdc9498749e54ea0b7ac15f7137f3bbc2,327,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074459_autotest_quick/logstats/ui/logstats.md,d23e5fa54fd4a4f2232ff9f9155de76ddb99f156e87cbc2352680d21104fa6c6,260,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074459_autotest_quick/manifest.json,9eb02803d794030304e55c39cefedd3ff0c345cef0ddec4aed1c65944ee18248,6599,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074459_autotest_quick/meta.json,801fd81d37f3a788578a4fe5c27045e9f9389e3175a2953f4185f1ad024fc254,583,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074459_autotest_quick/reproduce_windows.bat,31e988367037a21baf0649e868ba33bdb6949d2c26a37025ca64f699e7fecd4f,249,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074459_autotest_quick/sqlite/log2sqlite_harness_stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074459_autotest_quick/sqlite/log2sqlite_harness_stdout.txt,7abfebb216f9948c85c1efcdc41a5adaa4f3d00da2e6523db415af22c41299ac,197,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074459_autotest_quick/sqlite/log2sqlite_ui_stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074459_autotest_quick/sqlite/log2sqlite_ui_stdout.txt,7abfebb216f9948c85c1efcdc41a5adaa4f3d00da2e6523db415af22c41299ac,197,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074459_autotest_quick/sqlite/sqlite_report.json,14ecfcda51330903f046c41cc29fa79493477bbae6809bcb4ad1f5074b24518e,515,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074459_autotest_quick/sqlite/sqlite_report.md,4664df3aa789f03f1b04ef268bda9d56a715facaca268c9617a6b742aaf01d91,250,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074459_autotest_quick/sqlite/sqlite_report_stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074459_autotest_quick/sqlite/sqlite_report_stdout.txt,7abfebb216f9948c85c1efcdc41a5adaa4f3d00da2e6523db415af22c41299ac,197,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074459_autotest_quick/summary/steps.json,da7f45f3fdd40d4a4c89eae097e37018cd2ab2c973f029056dff348f3dd6efe3,28732,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074459_autotest_quick/summary/summary.json,1140514f4b65edcb4db65d435b2b5daa65ebe086e60b96843f22246b35839f75,231,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074459_autotest_quick/summary/summary.md,23b3ef83e340fe9d0a6b08656df0d6b8caf281b21a6707c0e468d08092cd6e1b,318,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074518_autotest_quick/checks/compileall.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074518_autotest_quick/config/component_passport.json,e18994c10d4db00b75f5f1a220bce17c58c8239161d919045ae005b0a0e70b1e,135136,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074518_autotest_quick/config/default_base.json,fa68c03b23684265b93802e454dfa7c19a57d48fe87d9aeaeebf2929a62fdb01,11867,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074518_autotest_quick/config/default_ranges.json,bad41b941d330880cd3a47eb675dc507c1edbc96f079e04748592d484fa3ccb5,2640,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074518_autotest_quick/config/default_suite.json,43b5c37b3716065cb83dfc780d4b8a6e0d819613317145a07b667847d929672c,8015,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074518_autotest_quick/env/pip_check.txt,9261363b733079a641c2e4cc9bc46ffa1d8336945a87f807b6cf68847dbc9b09,30,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074518_autotest_quick/env/pip_freeze.txt,2d5e060920c10e7fe0a01fc985c622d38ff65e09239a206acb8b3be5269c7ad4,6221,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074518_autotest_quick/meta.json,8c12fa689ac3508261bcbd03d094ea1e5b1bd9a1a9126818bdfc0d9ee447dd52,583,2026-02-14T10:11:43Z
pneumo_solver_ui/autotest_runs/RUN_20260212_074518_autotest_quick/summary/steps.json,a3ecbcd97f969cf115d670cce6f407ff9bb72e2bf2f988574df2f9a77e3a0f62,6631,2026-02-14T10:11:43Z
pneumo_solver_ui/calibration/README_AUTOPILOT_RU.md,1e6bf3e9045d6ea08bd65b9e8102e8daeccb283fd416dc6424c493509a8eb3a3,5712,2026-02-14T10:11:43Z
pneumo_solver_ui/calibration/README_ITERATIVE_RU.md,f94b41d8985f63d0ad3ec0840246ab937c9d006614106d9df44734929e84718f,4376,2026-02-14T10:11:43Z
pneumo_solver_ui/calibration/README_NPZ_CALIB_RU.md,bc93f3037ddfa58733fca15ce925bf3378cbf10d7ab2e0906b1cdf23adcfe77f,8316,2026-02-14T10:11:43Z
pneumo_solver_ui/calibration/README_OED_RU.md,bdb9fe1c1b55eee61c20baa1631c2401bb1aae0c4e9ba8f0a80d4f8de9ccd0c0,3384,2026-02-14T10:11:43Z
pneumo_solver_ui/calibration/README_PARAM_STAGING_RU.md,ed8c63124e396d2c2dbfb00b249941e75dee3cf0ce686ffe38c3bdfe91de8988,4400,2026-02-14T10:11:43Z
pneumo_solver_ui/calibration/README_PROFILE_RU.md,3b3bbdf93569aeaafa77104518348a53667aba2a1ae448a453c5f9950ad50b1c,3170,2026-02-14T10:11:43Z
pneumo_solver_ui/calibration/README_TRADEOFF_DECISION_RU.md,ff707b2d102a20b8b8230edeeb6590acdd23c4d0d71693f92a96d17bfa8cd286,5364,2026-02-14T10:11:43Z
pneumo_solver_ui/calibration/archive_influence_report_v1.py,17ecde11fe4b36fc1cb213f67ef2a442d09aab6b4a58abbb4c3346f5d1216277,11468,2026-02-14T10:11:43Z
pneumo_solver_ui/calibration/bootstrap_utils_v1.py,093e34b4e33a0ec29a440fb896afa5db32c3c769116174791fcc24577a464b64,6990,2026-02-14T10:11:43Z
pneumo_solver_ui/calibration/diagnose_fit_v1.py,e8633aab1f7efee99e909b21a11c80e5ef662a0177bf372a946724badb339937,15339,2026-02-14T10:11:43Z
pneumo_solver_ui/calibration/fit_worker_v3_suite_identify.py,85df6128d222f193f1e5f6d17b20d8afcb0aeab3dc23fe9ec2cdcf8d6d8fc2c4,87423,2026-02-14T10:11:43Z
pneumo_solver_ui/calibration/hv_early_stop_v1.py,31979b2cf07f03b8e23b28ad998084ec2dc6c1ad29a0e1c0d0cce1851a7e8a21,1737,2026-02-14T10:11:43Z
pneumo_solver_ui/calibration/mapping_npz_extended_template.json,6a8950d417dc418112c4e22c5b1133beb43eef518222d8cbae8823defade111f,545,2026-02-14T10:11:43Z
pneumo_solver_ui/calibration/mapping_npz_minimal_example.json,cf7b430ed09dea38cd97d2cb3c1935572b01b8be6893c4f7542ca6dc93b11e69,999,2026-02-14T10:11:43Z
pneumo_solver_ui/calibration/mo_metrics_v1.py,159117490a2412894f719d640f8c980ea5d33e8db2e938fbf257f5507e121bad,7434,2026-02-14T10:11:43Z
